filename,artist,title,style,genre,date
10250.jpg,6db542f26adff8b961b4c2dd127d9097,Strickendes Mädchen mit Korb,Realism,genre painting,1897
12401.jpg,6f80666437feea42f295cdc0f1eb4df9,The Sea at Douarnenez,Impressionism,landscape,1897
14788.jpg,d09f796f2b0aa11dffc88badd9806119,Surf,Romanticism,landscape,1897
15192.jpg,9dab8b8158b158b64cd858ca79a7893d,"Giverny Landscae, in Monet's Garden ",Impressionism,landscape,1897
12487.jpg,82665201c4108381d854740ddcb86e67,Stream,Symbolism,landscape,1897
11364.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Breakfast in Bed,Impressionism,genre painting,1897
103248.jpg,9517cab1f0dee5013c558c52b07b04ff,Auf Leben und Tod (Edelhirsche in der Brunft),Naturalism,animal painting,1897
11658.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Fra Dana,Impressionism,portrait,1897
16817.jpg,d105584f25708b3f695175a6b3871fe1,Noele's First Steps,Post-Impressionism,genre painting,1897
14782.jpg,512fb34e01bd21a92e7ec1380577c985,In Alps,Realism,landscape,1897
102269.jpg,7c68449eaae30beb352cc02ead18f7dd,Boy from Sakkijarvi,Realism,portrait,1897
102639.jpg,234c8d1df0b49b512791078cf00cf352,High wind,Impressionism,landscape,1897
101886.jpg,88c7fbeac9e9ae6930e3aaef8055b731,Kouka,Ukiyo-e,bijinga,1897
102235.jpg,59de3736472ee967b4997432abd29ef2,Landscape of Creuse,Impressionism,landscape,1897
10212.jpg,2196c96d3612334fa07aa43daa6ef322,The chair factory at Alfortville,Naïve Art (Primitivism),cityscape,1897
11692.jpg,68cbc428edbcf480cbbb9a0e66e7046d,The Barefoot Child,Impressionism,genre painting,1897
17404.jpg,c2c4a3969452c74d1f4fb9e9d3d5b366,Versailles. At Curtius.,Post-Impressionism,history painting,1897
16253.jpg,59de3736472ee967b4997432abd29ef2,Les Ruines a Crozant,Impressionism,landscape,1897
11106.jpg,63e73f693e541f53d98ed6c93d03ef40,Lady Colin Campbell,Realism,portrait,1897
198.jpg,39c465a1d078121873a31807ce9dc2ed,Vase ,Art Nouveau (Modern),design,1897
15393.jpg,b92699963699e30e17a0fbb499339823, Nymth and Cupid ,Symbolism,mythological painting,1897
13442.jpg,234c8d1df0b49b512791078cf00cf352,"The English Coast, Penarth",Impressionism,landscape,1897
19396.jpg,9524466f5ce418acc2185924ed048e88,Nihon hana zue,Ukiyo-e,genre painting,1897
13533.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of Danish writer Peter Nansen ,Art Nouveau (Modern),portrait,1897
17311.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Women at Their Toilet Femmes leur toilette,Cloisonnism,nude painting (nu),1897
14069.jpg,234c8d1df0b49b512791078cf00cf352,Geese,Post-Impressionism,animal painting,1897
11360.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French bishop Georges Darboy ,Art Nouveau (Modern),portrait,1897
17640.jpg,349493c7240669fdf037e3d2c2fcd9a9,Witches,Academicism,nude painting (nu),1897
15135.jpg,ef1a45c83e1536f3c554b6656d9048d7,Youth of St. Sergius,Symbolism,religious painting,1897
10635.jpg,ce3d8977aae5986601232aa58d15282a,The head of Frenchwoman,Realism,portrait,1897
11091.jpg,baa3e6fec49e7eba24e23a8685c22955,The Kitchen,Art Nouveau (Modern),genre painting,1898
100482.jpg,46200eee40e22039aef7a5944bb445c9,Sketch of emblem to 'Ver Sacrum',Art Nouveau (Modern),design,1898
13003.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,The rose,Art Nouveau (Modern),allegorical painting,1898
11406.jpg,3cc9a44380296d93e68b71a27643c25f,Study of Bathers ,Cubism,genre painting,1898
11117.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Composition sketch for Seated Old,Expressionism,sketch and study,1898
101800.jpg,512fb34e01bd21a92e7ec1380577c985,Silence,Realism,landscape,1898
11598.jpg,51b72626792ce4fabab05000bac62e7d,The Hookah Lighter,Academicism,genre painting,1898
11603.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Dance,Art Nouveau (Modern),allegorical painting,1898
12071.jpg,481c5c92d55717167e01821144a54635,"View of the Cotton Mill at Oissel, near Rouen",Impressionism,landscape,1898
100814.jpg,481c5c92d55717167e01821144a54635,"Rouen, Fog Effect",Impressionism,cityscape,1898
10680.jpg,4b0465826ffd6db797ea6f3a5898df79,By the Oise at Parmain,Post-Impressionism,landscape,1898
18920.jpg,481c5c92d55717167e01821144a54635,"Sunset, Rouen",Impressionism,cityscape,1898
102132.jpg,3edc6a404b8c67b7dad1405d52228c96,Playing Pipes to the Setting Sun,Pointillism,landscape,1898
18890.jpg,d8a3c897c506be7de91d8f892f14f934,Laundresses are carrying linnen ,Art Nouveau (Modern),illustration,1898
102260.jpg,aceaa52f487dd19129857232b2eeb3d5,Study for Eve,Symbolism,religious painting,1898
18629.jpg,91373404ff71f68865c7cd9c51bc62ef,Vista de la cascada de Juanacatlán ,Realism,landscape,1898
15136.jpg,481c5c92d55717167e01821144a54635,"The Cours la Reine at Rouen Morning, Sunlight",Impressionism,cityscape,1898
100557.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Idol,Realism,landscape,1898
102374.jpg,a6027a4ba71b61a55ea598379c9d508c,Henri Rouart and His Son Alexis,Impressionism,portrait,1898
1367.jpg,a6027a4ba71b61a55ea598379c9d508c,Return of the Herd,Impressionism,animal painting,1898
11709.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Motograph,Art Nouveau (Modern),genre painting,1898
15689.jpg,82665201c4108381d854740ddcb86e67,In the Nursery,Symbolism,interior,1898
1447.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Hunting Big Horn Sheep ,Romanticism,genre painting,1898
103208.jpg,8015301cc7d239fbb7a6a693e708d2b1,Village Church,Post-Impressionism,cityscape,1898
10730.jpg,fbaf536ad899a31e80be9ff101b119cc,Montparnasse ,American Realism,cityscape,1898
102262.jpg,a6027a4ba71b61a55ea598379c9d508c,Three Dancers in Purple Skirts,Impressionism,genre painting,1898
17968.jpg,512fb34e01bd21a92e7ec1380577c985,The Twilight. Moon.,Realism,landscape,1898
11243.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of a Young Woman in Green,Impressionism,portrait,1898
14245.jpg,c16781c4321948227193214b68477a5c,Leon Delafosse,Realism,portrait,1898
102972.jpg,623380370842e89bff6129c5eb6e8e53,English Partridge In Flight,Naturalism,wildlife painting,1898
16704.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,"Indian Fight, #1 ",Romanticism,battle painting,1898
16565.jpg,512fb34e01bd21a92e7ec1380577c985,Sunny day,Realism,landscape,1898
17663.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Thanatos,Symbolism,symbolic painting,1898
18006.jpg,512fb34e01bd21a92e7ec1380577c985,Lake. Spring.,Realism,landscape,1898
13477.jpg,512fb34e01bd21a92e7ec1380577c985,At the lake. Fishermen. ,Impressionism,genre painting,1898
11669.jpg,512fb34e01bd21a92e7ec1380577c985,Water margin (A pond),Realism,landscape,1898
19545.jpg,1e68eebfe4824339a7f1afefd81ffa3c,"The bakers, a market in Figueiró",Realism,genre painting,1898
102062.jpg,dcb1d130c7640aefc60890d0e90d472d,Monastery over the river,Realism,landscape,1898
10623.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,"The seasons (Spring, Summer)",Art Nouveau (Modern),allegorical painting,1898
14170.jpg,88c7fbeac9e9ae6930e3aaef8055b731,Shigemori,Ukiyo-e,genre painting,1898
12377.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman with a Parakeet,Impressionism,portrait,1898
12116.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,In Bed,Post-Impressionism,sketch and study,1898
16000.jpg,121fffad1eb6f7dff228b8a71b6aec72,The Blond (Portrait of Tevashova) ,Realism,portrait,1898
10910.jpg,59de3736472ee967b4997432abd29ef2,Neige à Crozant,Impressionism,landscape,1898
18262.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Conversion Of Paula By Saint Jerome,Romanticism,religious painting,1898
13378.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Jehan Rictus ,Art Nouveau (Modern),portrait,1898
101161.jpg,30134467c49a3350f74b4311506f8386,Ice Palace,Post-Impressionism,portrait,1898
11759.jpg,d8a3c897c506be7de91d8f892f14f934,Laundresses are carrying linnen ,Art Nouveau (Modern),illustration,1898
10037.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Naked women to cats,Cloisonnism,nude painting (nu),1898
100498.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writers Jules et Edmond de Goncourt,Art Nouveau (Modern),portrait,1898
14510.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of Jean Moréas,Art Nouveau (Modern),portrait,1898
19099.jpg,143da16251170dba1006dc7fe9c7871b,Welcome Footsteps ,Romanticism,genre painting,1898
12911.jpg,b5ed934db592c7dbcb69942e74bd245d,Shakuntala ,Academicism,mythological painting,1898
12171.jpg,d81e785a117ecb4592e3cb341bdda0dc,Charge of the Rough Riders at San Juan Hill,Impressionism,battle painting,1898
196.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Alfred Vallette ,Art Nouveau (Modern),portrait,1898
102290.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Francis Jammes ,Art Nouveau (Modern),portrait,1898
101420.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Tale of Prince Ivan, The Firebird and the Grey Wolf",Art Nouveau (Modern),illustration,1899
19345.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Sand pit at Weyersberg,Expressionism,landscape,1899
1352.jpg,5f766392b0bb21a9a771c4675efccd5f,Snow Maiden,Romanticism,mythological painting,1899
102651.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,The Demolisher,Pointillism,genre painting,1899
13548.jpg,9a85697fd693e11f87846ebc70c00227,Quiet pond in the park of Appeal,Symbolism,landscape,1899
13223.jpg,9d16e5d57533dfcb6d9496fcbd51d81d,Romantic Landscape ,Symbolism,landscape,1899
15507.jpg,b848bd41fa1b3dd08ed705db4a7a45a6,Lady in Yellow Dress,Art Nouveau (Modern),portrait,1899
19956.jpg,20997d2fc9ef66fccb7225846c1e1ae4,The Laughing Maid,Academicism,nude painting (nu),1899
19221.jpg,1950e9aa6ad878bc2a330880f77ae5a1,Portrait of Casagemas,Realism,portrait,1899
10029.jpg,db1318d32df7428076e03513ebf762bb,Woman with a Yellow Bodice,Symbolism,portrait,1899
1120.jpg,46200eee40e22039aef7a5944bb445c9,Backhausen Interior Texiles,Art Nouveau (Modern),design,1899
16976.jpg,49bb8d79587c2172c6cd04dd705fd891,Assisi,Impressionism,landscape,1899
101727.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Austria,Art Nouveau (Modern),allegorical painting,1899
11636.jpg,311123bb51dd28d9af260456b5e54645,The Boat,Fauvism,landscape,1899
14188.jpg,03eb72f3b50cabc136056918808ba5cb,"Boys Bathing at Skagen, Summer Evening",Realism,genre painting,1899
17011.jpg,a6027a4ba71b61a55ea598379c9d508c,"Two Dancers in Green Skirts, Landscape Scener",Impressionism,genre painting,1899
16599.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Flirt Lefevre Utile,Art Nouveau (Modern),poster,1899
10484.jpg,dd4989789d310581024ae2b9203d5439,Landscape at Beaulieu,Impressionism,landscape,1899
16865.jpg,4b0465826ffd6db797ea6f3a5898df79,Autumn near Saint Cyr du Vaudreuil,Post-Impressionism,landscape,1899
17018.jpg,4b0465826ffd6db797ea6f3a5898df79,Landscape in Snow,Post-Impressionism,landscape,1899
16612.jpg,311123bb51dd28d9af260456b5e54645,Flowers and Fruit,Fauvism,still life,1899
1865.jpg,baec4a5af305c764a48b1449a10b6820,Cows in a Landscape,Pointillism,landscape,1899
16542.jpg,d8a3c897c506be7de91d8f892f14f934,Le Mai d'Amour  ,,illustration,1899
1025.jpg,baec4a5af305c764a48b1449a10b6820,Madame Theo van Rysselberghe and Her Daughter,Pointillism,portrait,1899
18697.jpg,baec4a5af305c764a48b1449a10b6820,Sunset at Ambleteuse,Pointillism,landscape,1899
15621.jpg,2b304d8eacc1f21d0ad66b2f2f5520b0,Russian Women of the XVII century in Church,Romanticism,genre painting,1899
102553.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Casa Alegre ,Romanticism,genre painting,1899
18165.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Moet and Chandon White Star,Art Nouveau (Modern),poster,1899
18053.jpg,49bb8d79587c2172c6cd04dd705fd891,Market Scene,Post-Impressionism,genre painting,1899
1257.jpg,03f28fbdb3d6543f4b0d9307d0b7da00,In the Tavern,Expressionism,genre painting,1899
1099.jpg,49bb8d79587c2172c6cd04dd705fd891,Ponte della Paglia (also known as Marble Bridge),Impressionism,cityscape,1899
11962.jpg,773f5c956271c476778f3738587aca6c,Frau und Droschke,Impressionism,genre painting,1899
15153.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Amazone,Post-Impressionism,genre painting,1899
17193.jpg,c56bcab4b317984013ebef5d3c4b5906,Tiger Lilies,Impressionism,landscape,1899
17957.jpg,1784ca34f1a06ba6eac22a83a5b0244d,The Cliffs at Polhor,Post-Impressionism,landscape,1899
16282.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Madame Meerson and Her Daughter,Impressionism,portrait,1899
19432.jpg,62a37f405ba3b2160759e70ee2e917c3,Two dogs,Post-Impressionism,animal painting,1899
10897.jpg,590d86025e0458fa979934ccc6e75ab6,Autumn Mood,Impressionism,genre painting,1899
156.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Visit,Cloisonnism,genre painting,1899
100473.jpg,33fbba0a786451ed0ed45b0467349cfe,Tennessee Scene,Impressionism,landscape,1899
101854.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Romain Coolus,Post-Impressionism,portrait,1899
1114.jpg,49bb8d79587c2172c6cd04dd705fd891,Venice (unfinished),Post-Impressionism,sketch and study,1899
1276.jpg,121fffad1eb6f7dff228b8a71b6aec72,Portrait of Maxim Gorky,Realism,portrait,1899
12783.jpg,121fffad1eb6f7dff228b8a71b6aec72,Duel between Onegin and Lenski,Realism,literary painting,1899
102627.jpg,33fbba0a786451ed0ed45b0467349cfe,Cumberland Mountains,Impressionism,landscape,1899
16419.jpg,1784ca34f1a06ba6eac22a83a5b0244d,"The Beach at Morgat, Finistere",Post-Impressionism,landscape,1899
17569.jpg,773f5c956271c476778f3738587aca6c,The Red Carpet,Impressionism,genre painting,1899
15331.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Jockey,Post-Impressionism,genre painting,1899
101265.jpg,9bfa421135ab2d6a06156664b9479dd4,Study of a Seated Woman,New Realism,sketch and study,1899
18771.jpg,512fb34e01bd21a92e7ec1380577c985,View of Novodevichy monastery,Realism,landscape,1899
102548.jpg,2b304d8eacc1f21d0ad66b2f2f5520b0,Mikhailovsky Street in Novgorod,Realism,cityscape,1899
12050.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of Madame A. F. Aude and Her Two Daughters,Impressionism,portrait,1899
1469.jpg,512fb34e01bd21a92e7ec1380577c985,Road,Realism,landscape,1899
1787.jpg,49bb8d79587c2172c6cd04dd705fd891,Sienna,Impressionism,landscape,1899
19912.jpg,d105584f25708b3f695175a6b3871fe1,"Parisians at the Seaside, Evening",Post-Impressionism,genre painting,1899
14357.jpg,d6dbf2bf9bb51e702f96989d1f79f18c,unknown title,Impressionism,landscape,1899
17380.jpg,d8a3c897c506be7de91d8f892f14f934,Envoi de Fleurs ,Art Nouveau (Modern),illustration,1899
13403.jpg,512fb34e01bd21a92e7ec1380577c985,Landscape with an isba.,Realism,landscape,1899
14852.jpg,855baacfb3c92bca6700accbac624378,Cover for 'A dream' by Henri Borel,Art Nouveau (Modern),design,1899
100377.jpg,616d1cba7ee8bbdae4f9de7f0a8d8e46, Lady with a Dog ,Art Nouveau (Modern),portrait,1899
11697.jpg,b874a616affcb766bb0e7a4f2a0803f0,Ice Flowers,Art Nouveau (Modern),genre painting,1899
1507.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Marcel Boulenger ,Art Nouveau (Modern),portrait,1899
19505.jpg,77841bd89ee70bdb16c4a7297a734ff2,Weyerberg under the clouds,Impressionism,landscape,1899
100331.jpg,387b5bc26967586d61d0e2343c1608f3,Valloton and Misia in the Dining Room at Rue Saint-Florentin,Post-Impressionism,portrait,1899
11138.jpg,45f4183820ce1fa775f8a27d3120aad6,Portrait of Z.A. Pertsova,Post-Impressionism,portrait,1899
12999.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Russian Fairy Story ""Maria Morevna""",Art Nouveau (Modern),illustration,1900
16134.jpg,3cc9a44380296d93e68b71a27643c25f,Self-Portrait with Beret,Post-Impressionism,self-portrait,1900
16901.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Marsh channel with peat barges,Expressionism,landscape,1900
19349.jpg,db1318d32df7428076e03513ebf762bb,Silence,Symbolism,symbolic painting,1900
18949.jpg,d8a3c897c506be7de91d8f892f14f934,Proletarians ,Realism,illustration,1900
10905.jpg,6d01e8e855f74b7f149eb8d4fedf2e22,George W. Davis ,Impressionism,portrait,1900
16724.jpg,3cc9a44380296d93e68b71a27643c25f,Apples and Oranges ,Post-Impressionism,still life,1900
103016.jpg,dd55583ce853dcbab93bb4af58f4fcfb,Idleness,Neoclassicism,portrait,1900
18455.jpg,30134467c49a3350f74b4311506f8386,Man and Woman,Intimism,nude painting (nu),1900
103000.jpg,50591a7061fb340d875723f38e00cc3b,"Building a Schooner, Provincetown",Impressionism,genre painting,1900
15880.jpg,7b5a9186df853ff921c211145ca5ab59,Clara (Clara J. Mather,Realism,portrait,1900
100296.jpg,b64b426fa2b080ad94a2e1c7f423413c,Naples,Realism,landscape,1900
102576.jpg,74a1dad53214d04514269a188f16683a,The day,Symbolism,symbolic painting,1900
101380.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,The Swan Princess,Symbolism,literary painting,1900
18230.jpg,85f6ef5c653e4fd8453b0033d01531d7,Weapons of War,Romanticism,still life,1900
16470.jpg,c6a2545723847ff0987e5efd82912ffa,Provence Landscape,Pointillism,landscape,1900
15577.jpg,4b0465826ffd6db797ea6f3a5898df79,Landscape in Snow,Post-Impressionism,landscape,1900
16877.jpg,481c5c92d55717167e01821144a54635,The Tuileries Gardens Snow Effect,Impressionism,cityscape,1900
10103.jpg,481c5c92d55717167e01821144a54635,"Pont Neuf, the Statue of Henri IV, Sunny Weather, Morning",Impressionism,cityscape,1900
11830.jpg,3cc9a44380296d93e68b71a27643c25f,"Table, Napkin and Fruit",Post-Impressionism,still life,1900
102241.jpg,3cc9a44380296d93e68b71a27643c25f,Man with Crossed Arms,Post-Impressionism,portrait,1900
100680.jpg,4b0465826ffd6db797ea6f3a5898df79,Oise at Pontoise,Post-Impressionism,landscape,1900
16683.jpg,baec4a5af305c764a48b1449a10b6820,The Race Track at Boulogne sur Mer,Pointillism,genre painting,1900
10186.jpg,db1318d32df7428076e03513ebf762bb,The Child in a Sphere of Light,Symbolism,symbolic painting,1900
101622.jpg,dd4989789d310581024ae2b9203d5439,Landscape,Impressionism,landscape,1900
12517.jpg,773f5c956271c476778f3738587aca6c,Herbstliche Bachlandschaft im Abendlicht,Impressionism,landscape,1900
16177.jpg,dd4989789d310581024ae2b9203d5439,Bouquet of Roses in a Vase,Impressionism,flower painting,1900
100937.jpg,dd4989789d310581024ae2b9203d5439,Young Woman in a Blue Hat,Impressionism,portrait,1900
18346.jpg,50591a7061fb340d875723f38e00cc3b,Moonrise at Sunset,Impressionism,nude painting (nu),1900
17386.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Milliner,Post-Impressionism,portrait,1900
14255.jpg,a6027a4ba71b61a55ea598379c9d508c,Woman at Her Toilette,Impressionism,genre painting,1900
11265.jpg,062244b785e58518f2f189329633c59e,Crane,Art Nouveau (Modern),illustration,1900
16833.jpg,d81e785a117ecb4592e3cb341bdda0dc,The Right of the Road,Impressionism,genre painting,1900
11397.jpg,a6027a4ba71b61a55ea598379c9d508c,Racehorses,Impressionism,genre painting,1900
14551.jpg,f1bf4844729d425f9ae894a7cfae5650,The Man Who Rented Boats ,Impressionism,genre painting,1900
17375.jpg,d105584f25708b3f695175a6b3871fe1,The Meeting,Post-Impressionism,genre painting,1900
18912.jpg,e22b8239a9abc7940231ea66b969c6b9,Marshal Davout in the Chudovo Convent,Realism,history painting,1900
14619.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Self-portrait ,Expressionism,self-portrait,1900
1094.jpg,342d7068656b00878b23e1031a3ddf50,Portrait of Emperor Nicholas II,Impressionism,portrait,1900
14070.jpg,dbc8ceee4865771ea536d6d8a7155049,The Two Crowns,Romanticism,history painting,1900
17744.jpg,387b5bc26967586d61d0e2343c1608f3,Under the Portico,Post-Impressionism,genre painting,1900
18980.jpg,0eeac4ecff259dc515be795e1a76019a,Exit of Tsar Ivan the Terrible,Realism,history painting,1900
12942.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer with a Fan (study),Impressionism,sketch and study,1900
1480.jpg,3edc6a404b8c67b7dad1405d52228c96,Pergola at the South Door of Marquayrol,Divisionism,cityscape,1900
15355.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Khvalynsk ,Post-Impressionism,landscape,1900
101606.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Mother Sewing,Impressionism,genre painting,1900
1892.jpg,129349585c3d1f312535b6619fc36bf7,Still Life in an Interior,Realism,still life,1900
101210.jpg,b64b426fa2b080ad94a2e1c7f423413c,Colosseum,Realism,cityscape,1900
1163.jpg,91373404ff71f68865c7cd9c51bc62ef,Valle de México desde el cerro de Tepeyac ,Realism,landscape,1900
1075.jpg,c16781c4321948227193214b68477a5c,Dorothy,Realism,portrait,1900
15652.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of F.A. Malyavin,Realism,sketch and study,1900
101040.jpg,d8a3c897c506be7de91d8f892f14f934,Le Petit Sou ,,,1900
15662.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother and Child,Impressionism,genre painting,1900
101089.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Musstad,Neo-Romanticism,interior,1900
13079.jpg,0eeac4ecff259dc515be795e1a76019a,Alexander Murashko at work on a collective picture of the Model statement in the studio of Ilya Repin,Realism,portrait,1900
100926.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Hoestkveld,Neo-Romanticism,animal painting,1900
1816.jpg,512fb34e01bd21a92e7ec1380577c985,Spring in Crimea,Realism,landscape,1900
